batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
277916,392945,"nice and full outside off, Rahane strides forward as he pushes it crisply to mid-off. Finds the fielder",1,0.1,0.01,0.1,0,0,157,252,5
277916,392945,"Tiripano drags his length back outside off and gets it to curl away, Rahane reads it well and shoulders arms",1,0.2,0.02,0.2,0,0,0,0,0
277916,392945,"pitched further up and Tiripano brings this back in a touch, whirl of the wrists as Rahane flicks it past midwicket for three",1,0.3,0.03,0.3,3,3,320,225,3
237095,392945,"disciplined line and length. Fullish and just a shade outside off, Vijay hoists his bat above his shoulder and ignores it",1,0.4,0.04,0.4,0,0,0,0,0
237095,392945,"even fuller and outside off, Vijay squeezes out a drive straight to mid-off",1,0.5,0.05,0.5,0,0,155,255,5
237095,392945,"minimalist push, skips away to the boundary like a pebble on water. On a good length and outside off, not a half-volley, Vijay steps forward, opens the face late and offers a gentle little push between the covers and mid-off",1,0.6,0.06,0.6,4,4,58,309,5
277916,453289,"starts off with a shortish ball outside off, Rahane seeks to cut it through the off side, ends up chopping it behind towards the keeper",1,1.1,1.01,1.1,0,0,194,121,1
277916,453289,"back of a length and outside off, Rahane stands tall and balanced as he solidly punches it in the gap between the covers and point. Madziva has overstepped",1,1.2,1.02,1.2,3,4,38,175,6
237095,453289,"hurled full and outside off, Vijay sits back and flat-bats it to mid-off. He misses out",1,1.2,1.03,1.2,0,0,164,253,5
237095,453289,"pitched further up and outside off, no lateral movement. Vijay eases forward and presents a straight-bat drive to mid-off",1,1.3,1.04,1.3,1,1,135,247,5
277916,453289,"good length and comes in a bit on off, drags Rahane forward into a defensive push back to Madziva",1,1.4,1.05,1.4,0,0,174,202,5
277916,453289,"fuller and on a fourth-stump line, Rahane tips forward and pokes it out towards point",1,1.5,1.06,1.5,0,0,122,154,7
277916,453289,"Rahane gets forward again, check-drives this fullish ball to mid-off. He looks for a single but decides against it after having found the fielder",1,1.6,1.07,1.6,0,0,148,249,5
237095,392945,"full and trails in on off, Vijay skews it through backward square leg off the inside half of the bat",1,2.1,2.01,2.1,1,1,302,100,2
277916,392945,"full and holds its line outside off, forward and driven to mid-off",1,2.2,2.02,2.2,0,0,149,245,5
277916,392945,"overpitched by Tiripano, Waller at mid-on dives full-length to his left to stop this impressive on-drive from Rahane",1,2.3,2.03,2.3,0,0,202,257,4
277916,392945,"back of a length and on off as Rahane takes a couple of paces forward, turning it to midwicket",1,2.4,2.04,2.4,0,0,244,185,3
277916,392945,"good length and on off, Rahane comes forward and taps it to the covers",1,2.5,2.05,2.5,0,0,131,193,6
277916,392945,"Rahane shimmies forward again, Tiripano slides a full ball down the leg side. Wide called",1,2.6,2.06,2.6,0,1,0,0,0
277916,392945,"shortish and just a shade outside off, Rahane drops it in front of the covers. He looks for a speedy single, it isn't available",1,2.6,2.07,2.6,0,0,126,181,6
237095,453289,"full and on off, Vijay middles a drive but hits it straight to mid-off",1,3.1,3.01,3.1,0,0,145,241,5
237095,453289,"dug in short and outside off, Vijay keeps back as he punches it to cover-point. He can't thread the gap again",1,3.2,3.02,3.2,0,0,108,174,6
237095,453289,"inducker from Madziva. Cuts back in from outside off and strikes Vijay on the back thigh. Vijay was camping back, undone by extra bounce",1,3.3,3.03,3.3,0,1,129,44,8
277916,453289,"full and outside off, he throws his bat at it, carving it over backward point",1,3.4,3.04,3.4,2,2,58,97,7
277916,453289,"Madziva gets some inward movement, nudged to the left of the square leg umpire off the inside half of the bat",1,3.5,3.05,3.5,2,2,331,175,3
277916,453289,"Rahane takes toll of the width on offer, his punchy strike outruns the two chasing fielders. Dug in on a back of a length and outside off, he stands tall and hits it through the covers",1,3.6,3.06,3.6,4,4,23,258,6
