batid,bowlid,comm,inns,oa,ou,ovr,r,rt,x,y,z
226492,376116,"some swing for Umesh, but he errs in line by sliding that down leg side, Guptill misses an attempted flick",1,0.1,0.01,0.1,0,1,0,0,0
226492,376116,"bounce from the good length area outside off, Guptill shoulders arms. <b> 141kph that delivery </b>",1,0.1,0.02,0.1,0,0,0,0,0
226492,376116,"pokes outside the line of that away-going delivery from middle, gets an inside edge onto the pad",1,0.2,0.03,0.2,0,0,165,155,7
226492,376116,shapes away from length around off stump. Guptill plants forward and defends,1,0.3,0.04,0.3,0,0,156,191,5
226492,376116,"bowls this a lot fuller outside off, there's some movement away as well, Guptill watches it through to MS Dhoni",1,0.4,0.05,0.4,0,0,0,0,0
226492,376116,play and a miss. Beauty of a delivery that leaves him late and misses Guptill's tentative poke by a whisker,1,0.5,0.06,0.5,0,0,0,0,0
226492,376116,once again he watches that length ball jag away a wee bit through to Dhoni. Excellent start from Umesh,1,0.6,0.07,0.6,0,0,0,0,0
388802,625371,"floats it full outside off, Latham slices it behind point to get off the mark immediately",1,1.1,1.01,1.1,1,1,312,91,2
226492,625371,"a thick edge flies into the third man boundary. This is bowled full on off, it swung a little as Guptill shaped to drive. Dhoni won't mind that even if it mean four for the time being",1,1.2,1.02,1.2,4,4,74,36,8
226492,625371,another lucky boundary. Guptill bring his bat down to drive but wants to leave it go. Too late by then as the ball deflects off the bottom edge into the third man boundary,1,1.3,1.03,1.3,4,4,108,19,8
226492,625371,"this is a peach! Slants back in and then straightens to beat Guptill's forward push. <B> Very, very close to the edge </b>",1,1.4,1.04,1.4,0,0,0,0,0
226492,625371,width and that has been thumped into the point boundary. This was short and sitting up nicely for Guptill to free his arms and flay that on the up. Trusted the bounce and went through with the stoke,1,1.5,1.05,1.5,4,4,18,127,7
226492,625371,"there's the wicket that has been brought about by uncertainty outside off. Guptill is squared up as he jabs at the length delivery that flies to Rohit at second slip. There was a juggle, but he managed to hold on. Excellent comeback from Pandya",1,1.6,1.06,1.6,0,0,145,131,7
388802,376116,"slight hesitation, but they get through. Latham dabs it behind square towards backward point. It was Williamson's call and he made it in the end",1,2.1,2.01,2.1,1,1,239,150,2
277906,376116,opens the bat face to steer that short of length delivery down to third man,1,2.2,2.02,2.2,1,1,72,82,7
388802,376116,"angles a length ball across Latham, who shoulders arms",1,2.3,2.03,2.3,0,0,0,0,0
388802,376116,"on the pads and he wrists that into the gap between midwicket and mid-on, good timing",1,2.4,2.04,2.4,2,2,57,241,6
388802,376116,"angles a short of length delivery back into middle, defended down the pitch",1,2.5,2.05,2.5,0,0,167,194,5
388802,376116,"nips back in from wide outside off, left alone",1,2.6,2.06,2.6,0,0,0,0,0
277906,625371,"once again there's uncertainty as Williamson leaves a delivery he initially wanted to play. Rolls off the bottom edge to Dhoni. Coming back to the delivery, it was floated a touch ahead of good length outside off",1,3.1,3.01,3.1,0,0,175,137,8
277906,625371,"probing away at length outside off, left alone",1,3.2,3.02,3.2,0,0,0,0,0
277906,625371,walks across the stumps to whip it away but is beaten for pace. That <b> 140kph delivery </b> deflects off the thigh pad to the leg side,1,3.3,3.03,3.3,1,1,217,185,3
388802,625371,"plays outside the line and his hit on the box. Played for the deviation, but this time the ball went straight on. Ouch!",1,3.4,3.04,3.4,0,0,0,0,0
388802,625371,"late swing back into the pads, flicked towards fine leg where Umesh makes a mess of that. He didn't bend down in time after doing all the hard work of running around from fine leg towards deep square leg.",1,3.5,3.05,3.5,4,4,24,109,7
388802,625371,that's a crunching cover drive. Purists' delight. Plants forward and flays that between cover and mid-off,1,3.6,3.06,3.6,4,4,346,238,3
277906,376116,beaten by one that leaves him late. Williamson was squared up again,1,4.1,4.01,4.1,0,0,0,0,0
277906,376116,mistimes a drive to mid-off. The bat face turned in his hand as he pushed forward,1,4.2,4.02,4.2,0,0,153,239,5
277906,376116,stays inside the crease and eases that short of length delivery down to third man,1,4.3,4.03,4.3,1,1,57,91,7
388802,376116,"gets a thick inside edge on the forward prod, down to square leg",1,4.4,4.04,4.4,1,1,105,55,8
277906,376116,"stands tall, trusts the bounce and punches it to cover",1,4.5,4.05,4.5,0,0,122,189,6
277906,376116,"it doesn't come much simpler than that at third man. Width on offer, Williamson slashed and the edge flew straight down Mishra's throat. He didn't have to move an inch.",1,4.6,4.06,4.6,0,0,60,79,7
388802,625371,"floats it full and across Latham, there's a hint of away movement on that as well, left alone",1,5.1,5.01,5.1,0,0,0,0,0
388802,625371,as sweet as they come! This is a length delivery that had enough width for him to plant forward and hit through cover. Lovely touch,1,5.2,5.02,5.2,4,4,344,242,3
388802,625371,"slants it full and across the batman, left alone",1,5.3,5.03,5.3,0,0,0,0,0
388802,625371,"angled across at length, Latham watchfully leaves",1,5.4,5.04,5.4,0,0,0,0,0
388802,625371,works it across the line to midwicket and calls no immediately.,1,5.5,5.05,5.5,0,0,150,182,6
388802,625371,stifled appeal but the short of length delivery pitched outside leg and hit him on the thigh pad as he looked to turn it wide of square leg,1,5.6,5.06,5.6,0,0,0,0,0
38699,376116,"got 'im first ball. What a jaffa from Umesh Yadav. On a good length outside off, the ball moves away just enough, like it has been doing all afternoon. Taylor sees the length, thinks he can lay bat on ball but the out swing takes the edge of his prodding bat. Not much can be done about that to be fair. India's seamers on point so far, extracting just enough away movement",1,6.1,6.01,6.1,0,0,172,138,8
277662,376116,"ooh, <b>another beauty!</b> Full, just outside off. Gets this to swing back in prodigiously. Anderson leaves. Mighty close to that off stump",1,6.2,6.02,6.2,0,0,0,0,0
277662,376116,"stays down leg this time, looking for a tad too much. The inswing helps it down the leg side for a wide",1,6.3,6.03,6.3,0,1,0,0,0
277662,376116,"got to be careful playing that shot! Short and wide, Anderson thinks opportunity for some runs. But this ball is moving just enough. A thick inside edge and Dhoni does well, stretching to his right",1,6.3,6.04,6.3,0,0,173,140,8
277662,376116,"full and wide outside off, no movement this time. Good leave",1,6.4,6.05,6.4,0,0,0,0,0
277662,376116,"another wide. Bangs this in on a good length, but strays down leg. Another extra",1,6.5,6.06,6.5,0,1,0,0,0
277662,376116,"lots of movement. Good length outside off, the ball swings back in prodigiously and Anderson misses that by a mile. Struck on the pad in front of leg. Anderson's bat hung around outside off",1,6.5,6.07,6.5,0,0,208,150,2
277662,376116,"shortish and swerving back in, thick inside edge onto the pad. Looking in increasing discomfort against the moving ball",1,6.6,6.08,6.6,0,0,211,161,2
388802,625371,"short and wide, that's a poor ball. Almost a wide, Latham leaves. Wickets have fallen and so Latham doesn't want to cut",1,7.1,7.01,7.1,0,0,0,0,0
388802,625371,"nice length. Inviting some swing by pushing it fuller outside off, Latham naughtily flirts but the ball doesn't kiss the outside edge",1,7.2,7.02,7.2,0,0,0,0,0
388802,625371,"full again outside off, coming back in. Latham pushes to mid-on. Skewed really off the inside half",1,7.3,7.03,7.3,0,0,135,193,6
388802,625371,"bunted in the air towards midwicket. Full on middle and off, clipped away. Maybe a bit of a leading edge too",1,7.4,7.04,7.4,1,1,80,205,6
277662,625371,"138 kph, short and wide outside off. Anderson wants to lay into his cut, but fails to connect properly. Chops it back up the pitch. Struggling for timing",1,7.5,7.05,7.5,0,0,230,180,3
277662,625371,"brings this straighter on middle and leg, worked to midwicket. Prodigious seam movement continues",1,7.6,7.06,7.6,0,0,140,185,6
388802,376116,"good length outside off at 141 kph, Latham opens the face of his bat and angles his bat to get one to third man",1,8.1,8.01,8.1,1,1,273,60,1
277662,376116,"short and wide, loose delivery. Should have been punished but gets some extra bounce, responsible for the ball flying over Anderson's attempted cut",1,8.2,8.02,8.2,0,0,0,0,0
277662,376116,"good length outside off, Anderson prods and is beaten. Virat Kohli goes up in appeal, can't believe no one has joined in. <b>No bat on that</b>",1,8.3,8.03,8.3,0,0,0,0,0
277662,376116,"finally! Short and wide again, Anderson punishes it this time. Sits up outside off, Anderson plants his front foot forward, but transfers his upper body weight back and slaps the ball through cover for four. Shot",1,8.4,8.04,8.4,4,4,357,243,3
277662,376116,"good length outside off, left alone.",1,8.5,8.05,8.5,0,0,0,0,0
277662,376116,"142 kph, good leave. Bounces over off stump. Trusting the bounce here. Good length outside off, the ball swing back in but Anderson leaves on bounce. Played that well.",1,8.6,8.06,8.6,0,0,0,0,0
388802,625383,"Bumrah starts with a good length delivery on middle, that awkward action helps him get some away movement. Solidly defended, head over the ball",1,9.1,9.01,9.1,0,0,137,169,6
388802,625383,"good length around off, played away into the off side",1,9.2,9.02,9.2,0,0,230,184,3
388802,625383,"that's a better length. Fuller than a good length outside off, close to ideal. Moves away and Latham respectfully leaves",1,9.3,9.03,9.3,0,0,0,0,0
388802,625383,"pushes this wider outside off again, left alone by Latham",1,9.4,9.04,9.4,0,0,0,0,0
388802,625383,good length on off from around the wicket. Latham pushes towards mid-on with soft hands,1,9.5,9.05,9.5,0,0,138,178,6
388802,625383,"shortish and wide outside off, slashes down to third man",1,9.6,9.06,9.6,1,1,292,70,2
388802,625371,"full on middle from around the wicket, pushed towards mid-on",1,10.1,10.01,10.1,0,0,158,190,5
388802,625371,"quick on the pull. reads the length early, short on off. Latham sits in his crease and pulls to deep square leg. Rolled his wrists, kept it down.",1,10.2,10.02,10.2,1,1,53,140,7
277662,625371,"good length outside off, left alone. Anderson settling down nicely now",1,10.3,10.03,10.3,0,0,0,0,0
277662,625371,"<b>superb catch from Umesh!</b> A tad too exuberant from Anderson. Full and wide outside off, was there to be hit but Anderson couldn't quite get under that. Hammers his drive straight to Umesh at mid-off, who dives to his right and somehow clings on to his reverse-cupped catch at head height. Wrong shot selection. Latham has been timing those cover drives all day. Anderson looked to muscle it.",1,10.4,10.04,10.4,0,0,235,225,4
7502,625371,"Full and wide outside off, left",1,10.5,10.05,10.5,0,0,0,0,0
7502,625371,"goes slightly wide of the crease outside off, too wide to draw a stroke. Left",1,10.6,10.06,10.6,0,0,0,0,0
388802,625383,"angles it full from around the stumps, played back to the bowler",1,11.1,11.01,11.1,0,0,180,206,4
388802,625383,"<b> Outstanding stop by Kohli at cover. </b> That was struck firmly, Kohli at short cover, threw himself to his left to pull off a one-handed stop. Saved four runs",1,11.2,11.02,11.2,0,0,236,190,3
388802,625383,shapes to pull but is beaten for pace. It wasn't far away from the glove. Wide signalled as it was sliding down the leg side,1,11.3,11.03,11.3,0,1,0,0,0
388802,625383,lovely drive down the ground. Simply brought the bat down in a lovely little arc to punch that with the straight bat past mid-on. Super timing,1,11.3,11.04,11.3,4,4,144,349,5
388802,625383,gets behind the line of that length ball and defends,1,11.4,11.05,11.4,0,0,169,199,5
388802,625383,"Manish Pandey with a super stop this time. Moves quickly to his right, dives full length to his right to stop that attempted run down to third man",1,11.5,11.06,11.5,0,0,234,152,2
388802,625383,the bounce surprises him. Latham plays outside the line as this one takes off from the length area on middle and hits him on the rib cage,1,11.6,11.07,11.6,0,0,0,0,0
7502,625371,"this is catching practice to say the least. Ronchi checked his shot and ended up flicking it straight to Umesh at mid-on. This was much simpler and came straight back at him at a friendly pace. Ronchi's bat face turned slightly, perhaps done in for pace again. What a debut Hardik Pandya is having",1,12.1,12.01,12.1,0,0,206,240,4
355269,625371,"beauty! Floats this full on off, it leaves him late too as Neesham shoulders arms",1,12.2,12.02,12.2,0,0,0,0,0
355269,625371,thick inside edge down to Rohit at fine leg. This kept coming back in to beat a tentative push outside the line,1,12.3,12.03,12.3,1,1,137,126,7
388802,625371,plants forward and watches the incoming length ball from outside off through to Dhoni,1,12.4,12.04,12.4,0,0,0,0,0
388802,625371,gets this to jag back in from outside off again. Latham watches it through to th ekeeper,1,12.5,12.05,12.5,0,0,0,0,0
388802,625371,"a little too predictable now. Another one that's full and angled in from around the stumps, left alone",1,12.6,12.06,12.6,0,0,0,0,0
355269,625383,"wayward delivery outside off, Neesham wouldn't have been able to reach that even if he was more than six feet tall",1,13.1,13.01,13.1,0,0,0,0,0
355269,625383,"floats this full and across the left-hander, who hops back and across and leaves",1,13.2,13.02,13.2,0,0,0,0,0
355269,625383,"gets this to deviate a wee bit off the seam from the length area on middle, watched through to Dhoni",1,13.3,13.03,13.3,0,0,0,0,0
355269,625383,"sliding into the pads, worked to fine leg to bring up New Zealand's fifty",1,13.4,13.04,13.4,1,1,96,68,8
388802,625383,"gets the direction wrong again, but he'd be delighted with the carry. Another length ball angling away, but this one was around the eighth stump. Some exercise for umpire Shamsuddin",1,13.5,13.05,13.5,0,1,0,0,0
388802,625383,gets on top of the bounce and tucks it down to fine leg,1,13.5,13.06,13.5,2,2,127,52,8
388802,625383,dabs it off the bottom edge behind the stumps,1,13.6,13.07,13.6,0,0,226,174,3
355269,625371,driven on the up to mid-off,1,14.1,14.01,14.1,0,0,236,230,4
355269,625371,attempts a drive but gets an inside edge back down the pitch,1,14.2,14.02,14.2,0,0,215,196,3
355269,625371,looks to flay that behind point but there's no feet movement whatsoever. Beaten,1,14.3,14.03,14.3,0,0,0,0,0
355269,625371,"drives, gets a thick inside edge down to mid-on",1,14.4,14.04,14.4,0,0,128,186,6
355269,625371,<b>143kph </b> that delivery. Is late on the forward defense as the inside edge rolls down to fine leg,1,14.5,14.05,14.5,1,1,113,95,8
388802,625371,hops back and across to whip it down to deep square leg,1,14.6,14.06,14.6,1,1,64,108,7
388802,625383,"sees the batsman trying to walk across and angles it full and wide, left alone",1,15.1,15.01,15.1,0,0,0,0,0
388802,625383,gets half-forward and bunts that short ball to the off side,1,15.2,15.02,15.2,0,0,212,183,3
388802,625383,"uppish drive but just wide of point, down to the boundary rider",1,15.3,15.03,15.3,1,1,311,194,3
355269,625383,"nothing shot again. Plays away from the body with an angled bat, only to see the ball fizz past the edge",1,15.4,15.04,15.4,0,0,0,0,0
355269,625383,worked away wide of midwicket for an easy single,1,15.5,15.05,15.5,1,1,97,190,6
388802,625383,angles a short of length ball to Rohit at gully,1,15.6,15.06,15.6,0,0,218,128,2
355269,290716,"tossed up outside off, pushed to cover where Kohli pulls off a diving stop",1,16.1,16.01,16.1,0,0,238,183,3
355269,290716,punched down to long-on for an easy single,1,16.2,16.02,16.2,1,1,130,200,6
388802,290716,gets underneath the flight and eases it to Umesh at long-off as they jog the single,1,16.3,16.03,16.3,1,1,286,286,4
355269,290716,"this one drifts back in and goes with the angle, dabbed to cover",1,16.4,16.04,16.4,0,0,222,190,3
355269,290716,"shapes to work it wide of midwicket, hits it back to the bowler instead",1,16.5,16.05,16.5,0,0,180,192,4
355269,290716,"<B> big, big appeal for lbw </b> and trust me it was very close. This is too full for Neesham to sweep, he still tries to and is struck on the pad. <b> Only a bit of bat could have saved him, but there wasn't any. </b> Dhoni went up spontaneously, but umpire Bruce Oxenford indicated it would have missed leg. Very close call.",1,16.6,16.06,16.6,0,0,0,0,0
388802,625383,gets half-forward and dabs it to the off side,1,17.1,17.01,17.1,0,0,240,145,2
388802,625383,deflects off the pad to the leg side as they steal a single,1,17.2,17.02,17.2,0,1,146,189,6
355269,625383,"flicked into the gap, super timing that. Used the depth of the crease before making contact. Wrong line and it was put away. Lovely timing",1,17.3,17.03,17.3,4,4,17,243,6
355269,625383,firm push but straight to mid-off,1,17.4,17.04,17.4,0,0,208,250,4
355269,625383,"flays that short ball straight to Kohli at cover. Hit really, really hard",1,17.5,17.05,17.5,0,0,250,190,3
355269,625383,gets back into the crease and opens the bat face slightly to pick the gap between cover and point,1,17.6,17.06,17.6,1,1,305,205,3
355269,290716,"slides one back into middle, worked to midwicket",1,18.1,18.01,18.1,0,0,138,193,6
355269,290716,"slows it down nicely, he gets forward and defends",1,18.2,18.02,18.2,0,0,228,186,3
355269,290716,"he was denied a wicket in the last over, but it doesn't cost India much. This one holds onto the surface just a touch and Neesham chips the simplest of return catches to the bowler. <B> First ODI wicket for Jadhav </b>",1,18.3,18.03,18.3,0,0,189,201,4
